csid	covv_accession_id
3002650460	
3002348148	EPI_ISL_1095095
3031401795	EPI_ISL_1094975
3031323893	EPI_ISL_1446926
3002229012	
3002131532	EPI_ISL_1446770
3031323333	EPI_ISL_903632
3002348555	
3031323917	EPI_ISL_1225894
3002349173	
3002649676	EPI_ISL_1516391
3002347747	EPI_ISL_1095200
3002648312	EPI_ISL_1823732
3002347641	EPI_ISL_1094231
3002348942	EPI_ISL_1226238
3002651068	EPI_ISL_1678284
3002647940	EPI_ISL_1798860
3031322779	EPI_ISL_751726
3002350586	EPI_ISL_1318481
3002348709	EPI_ISL_1226089
3031323639	EPI_ISL_1095114
3031323834	EPI_ISL_1446905
3002350454	EPI_ISL_1446977
3031323271	EPI_ISL_903789
3031324124	EPI_ISL_1094650
3002647833	EPI_ISL_1823672
3031322544	EPI_ISL_747072
3002650467	EPI_ISL_1528452
3002348134	EPI_ISL_1095085
3002650615	EPI_ISL_1528344
3002648051	EPI_ISL_1798646
3002349823	EPI_ISL_1318641
3002650752	EPI_ISL_1678085
3002351910	EPI_ISL_1447037
3002350528	
3002350823	
3031401665	EPI_ISL_1226412
3002349967	
3031323124	EPI_ISL_903623
3002648032	EPI_ISL_1798642
3002347424	EPI_ISL_1094545
3002350555	EPI_ISL_1318529
3002647851	EPI_ISL_1823940
3002348945	EPI_ISL_1226240
3002349815	EPI_ISL_1318653
3002651076	EPI_ISL_1678282
3031323019	
3031322516	EPI_ISL_747044
3031323792	EPI_ISL_1711878
3002228945	EPI_ISL_1225969
3002651063	
3002650746	EPI_ISL_1678089
3031323024	EPI_ISL_751793
3002651046	EPI_ISL_1678028
3002348947	EPI_ISL_1226242
3002348960	EPI_ISL_1226251
3002650748	EPI_ISL_1678090
3002651264	EPI_ISL_1711953
3002350787	
3031401829	EPI_ISL_1094351
3002229192	EPI_ISL_1169559
3002649551	EPI_ISL_1516188
3002651102	EPI_ISL_1678041
3031323939	EPI_ISL_1446921
3002651162	EPI_ISL_1678369
3002349587	EPI_ISL_1272910
3002350323	
3002348914	
3002649804	EPI_ISL_1516182
3002647642	
3002650230	EPI_ISL_1528382
3002349383	
3031323600	EPI_ISL_1094306
3031324438	EPI_ISL_1094732
3002349615	EPI_ISL_1272668
3002650878	EPI_ISL_1678316
3031322814	EPI_ISL_751768
3002650200	
3002651364	EPI_ISL_1711698
3002647752	EPI_ISL_1798597
3002347615	EPI_ISL_1094810
3031322681	EPI_ISL_747189
3002351548	
3002131563	
3002349941	
3002650914	EPI_ISL_1823750
3002347722	EPI_ISL_1095308
3002650678	EPI_ISL_1678311
3002349854	EPI_ISL_1318300
3031323503	EPI_ISL_903767
3031324067	EPI_ISL_1225941
3002649744	
3002351958	
3002348583	
3002228846	
3002347561	
3002349703	EPI_ISL_1318684
3002647788	EPI_ISL_1798551
3002651400	EPI_ISL_1711741
3031324253	EPI_ISL_1095134
3002348666	EPI_ISL_1226052
3002349397	EPI_ISL_1447060
3002350065	EPI_ISL_1318348
3002650847	EPI_ISL_1678076
3002347607	EPI_ISL_1094498
3002647614	EPI_ISL_1798380
3031324049	EPI_ISL_1225923
3031322947	
3002350290	EPI_ISL_1318325
3002651391	EPI_ISL_1711816
3002649991	
3031323963	EPI_ISL_1711731
3031322628	EPI_ISL_747153
3002350870	EPI_ISL_1446671
3002651070	EPI_ISL_1678286
3002347758	EPI_ISL_1095190
3002349821	EPI_ISL_1318647
3031322765	
3002648030	EPI_ISL_1798650
3031322774	EPI_ISL_751729
3031322784	EPI_ISL_751621
3002647571	EPI_ISL_1823683
3002350416	EPI_ISL_1318593
3002650810	EPI_ISL_1678231
3002651263	EPI_ISL_1711963
3002350795	
3002647670	EPI_ISL_1798367
3002350748	EPI_ISL_1695846
3002647850	
3002650683	EPI_ISL_1678158
3002648026	EPI_ISL_1798777
3002650379	
3002350410	EPI_ISL_1318591
3002348422	
3002349346	EPI_ISL_1272640
3002348115	EPI_ISL_1094329
3031323279	EPI_ISL_903904
3031323246	EPI_ISL_903920
3031401893	EPI_ISL_1094300
3031323561	EPI_ISL_903847
3002650202	EPI_ISL_1528431
3031401926	EPI_ISL_1095230
3002349637	EPI_ISL_1272686
3002350878	EPI_ISL_1446659
3031324159	EPI_ISL_1094888
3002350075	EPI_ISL_1318515
3031401857	EPI_ISL_1094990
3002647933	EPI_ISL_1798858
3031323722	EPI_ISL_1516316
3031323289	EPI_ISL_903689
3031323286	EPI_ISL_903877
3002350014	EPI_ISL_1318625
3031324111	EPI_ISL_1516423
3031323876	EPI_ISL_1446889
3031322617	EPI_ISL_747142
3002347699	EPI_ISL_1095024
3002650441	
3031322841	EPI_ISL_751733
3002229062	
3002347501	EPI_ISL_1094207
3002348584	
3002648446	EPI_ISL_1823910
3002347500	EPI_ISL_1094215
3002347360	EPI_ISL_1094519
3002131702	EPI_ISL_1446837
3002650473	EPI_ISL_1528287
3002650742	EPI_ISL_1678370
3002648436	EPI_ISL_1823997
3002131511	EPI_ISL_1695897
3031322515	EPI_ISL_747043
3031401735	EPI_ISL_1094359
3002131565	EPI_ISL_1446760
3002651242	EPI_ISL_1711678
3002347723	EPI_ISL_1095312
3031323167	EPI_ISL_903934
3002650289	
3002347593	EPI_ISL_1094260
3002347334	EPI_ISL_1094245
3002349685	EPI_ISL_1318401
3002350036	EPI_ISL_1318466
3002349430	EPI_ISL_1273004
3002350359	EPI_ISL_1318576
3002131676	
3031323817	EPI_ISL_1711964
3002347468	EPI_ISL_1273050
3002348456	
3002348727	EPI_ISL_1226097
3002649793	EPI_ISL_1516354
3002348100	EPI_ISL_1094412
3031324100	EPI_ISL_1516417
3031324410	EPI_ISL_1094714
3002349641	EPI_ISL_1272687
3002651360	EPI_ISL_1711695
3031324189	EPI_ISL_1225982
3002348848	
3002347896	
3031323777	
3002131594	EPI_ISL_1446799
3002648284	EPI_ISL_1823714
3002349872	EPI_ISL_1318328
3002349897	EPI_ISL_1318586
3002131641	EPI_ISL_1446809
3002650017	EPI_ISL_1528522
3031322790	EPI_ISL_751673
3031323589	EPI_ISL_903583
3002348783	EPI_ISL_1226140
3002348996	EPI_ISL_1226277
3002350816	
3002351574	EPI_ISL_1226379
3002349843	EPI_ISL_1318635
3031401946	EPI_ISL_1094818
3002131614	EPI_ISL_1446782
3002349697	EPI_ISL_1318399
3002347684	EPI_ISL_1095035
3031323655	EPI_ISL_903967
3031322988	
3002349190	
3002351628	EPI_ISL_1318607
3002350683	
3031322775	
3002650381	EPI_ISL_1528315
3002349917	EPI_ISL_1318571
3031401910	EPI_ISL_1095225
3031323266	EPI_ISL_1225872
3002349203	EPI_ISL_1272704
3002228904	EPI_ISL_914023
3031322809	EPI_ISL_751727
3002131633	EPI_ISL_1446854
3002647556	EPI_ISL_1824040
3002650036	EPI_ISL_1528400
3002350112	EPI_ISL_1446347
3002650096	EPI_ISL_1678112
3002349909	EPI_ISL_1318582
3002651276	EPI_ISL_1711958
3002650119	EPI_ISL_1678204
3002349467	EPI_ISL_1272936
3002350442	EPI_ISL_1318413
3002651083	EPI_ISL_1678321
3002348733	EPI_ISL_1226103
3002131631	EPI_ISL_1446850
3031323238	EPI_ISL_903743
3002648085	EPI_ISL_1798873
3002349412	EPI_ISL_1273015
3002349896	EPI_ISL_1447008
3002349199	EPI_ISL_1272699
3031322612	EPI_ISL_747137
3002348095	EPI_ISL_1094884
3031323699	EPI_ISL_1225879
3031323774	
3031323320	EPI_ISL_903787
3002348531	
3031323335	EPI_ISL_903568
3002648445	EPI_ISL_1823905
3031323128	EPI_ISL_903943
3031322898	EPI_ISL_751773
3002351601	EPI_ISL_1226399
3031323377	EPI_ISL_1711802
3002648459	
3002650047	EPI_ISL_1528423
3002348480	
3031322569	EPI_ISL_747097
3002649983	EPI_ISL_1528438
3002648428	EPI_ISL_1823838
3002648427	EPI_ISL_1823837
3031322848	
3002649544	EPI_ISL_1516190
3002349101	EPI_ISL_1272630
3002347452	EPI_ISL_1095306
3002347577	EPI_ISL_1094229
3002350686	EPI_ISL_1446570
3002351681	EPI_ISL_1318444
3031323126	EPI_ISL_903947
3002647793	EPI_ISL_1798568
3031322896	
3031323390	
3002349520	EPI_ISL_1272599
3031322629	EPI_ISL_803103
3002647535	EPI_ISL_1823953
3002229222	EPI_ISL_1094206
3002351577	
3002647620	EPI_ISL_1798453
3002651237	EPI_ISL_1711684
3002650926	EPI_ISL_1823762
3031324054	EPI_ISL_1225928
3002350977	EPI_ISL_1446705
3002349161	EPI_ISL_1272823
3002647782	EPI_ISL_1798614
3002348502	
3002350420	EPI_ISL_1318549
3031323828	EPI_ISL_1446872
3031323565	EPI_ISL_903911
3002228905	EPI_ISL_914024
3031322810	EPI_ISL_751600
3002349374	EPI_ISL_1272656
3031324420	EPI_ISL_1095212
3002350537	
3031323727	EPI_ISL_1094655
3002650624	
3002349110	EPI_ISL_1272881
3002349367	EPI_ISL_1447050
3002648322	EPI_ISL_1823733
3002650413	
3002348704	EPI_ISL_1226086
3002650133	EPI_ISL_1798904
3002349344	EPI_ISL_1272650
3031323039	EPI_ISL_751721
3002650638	EPI_ISL_1528391
3002648478	EPI_ISL_1823633
3002651088	EPI_ISL_1678325
3002348015	EPI_ISL_1095245
3031323004	EPI_ISL_751620
3002348876	EPI_ISL_1226213
3002350037	EPI_ISL_1318467
3002347911	
3002352024	EPI_ISL_1447047
3002350568	EPI_ISL_1447001
3002131645	
3002650821	EPI_ISL_1678226
3002651159	EPI_ISL_1678209
3002350664	
3002347772	EPI_ISL_1094268
3002228927	EPI_ISL_1225955
3002647937	EPI_ISL_1798862
3031401849	EPI_ISL_1095275
3031401859	EPI_ISL_1095274
3002347761	EPI_ISL_1094589
3002228942	EPI_ISL_1225967
3002348974	EPI_ISL_1226263
3002348949	EPI_ISL_1226244
3002131622	EPI_ISL_1446845
3002348870	EPI_ISL_1226212
3031323015	EPI_ISL_751756
3031323800	EPI_ISL_1711882
3002650685	EPI_ISL_1678146
3002650702	EPI_ISL_1678149
3031324186	EPI_ISL_1225979
3002348070	EPI_ISL_1094851
3002347395	EPI_ISL_1095287
3002350583	
3002349649	EPI_ISL_1272863
3002348764	EPI_ISL_1226125
3002350797	
3002647665	EPI_ISL_1798346
3031322773	EPI_ISL_751649
3002349875	EPI_ISL_1446970
3002349877	EPI_ISL_1318330
3002650423	
3002650384	
3002647584	EPI_ISL_1823571
3002650376	
3002650374	
3002348493	
3002651389	EPI_ISL_1711815
3031322842	EPI_ISL_751737
3002651303	EPI_ISL_1711677
3002131541	EPI_ISL_1446767
3031322869	EPI_ISL_751561
3031323931	EPI_ISL_1695914
3031324225	EPI_ISL_1226005
3002647883	EPI_ISL_1824034
3031324030	EPI_ISL_1711847
3002347604	EPI_ISL_1094505
3002347662	EPI_ISL_1095323
3031401841	EPI_ISL_1094671
3031322976	EPI_ISL_751746
3002350423	EPI_ISL_1318500
3002350444	EPI_ISL_1318412
3002647712	EPI_ISL_1798600
3002131689	
3002650358	
3002649766	EPI_ISL_1516438
3031324113	EPI_ISL_1516407
3002350474	EPI_ISL_1446996
3002349581	EPI_ISL_1272904
3002650444	
3002347876	EPI_ISL_1094931
3031322662	EPI_ISL_747174
3002348568	
3002348620	
3002647855	EPI_ISL_1823929
3002350207	EPI_ISL_1446471
3031401862	EPI_ISL_1094989
3002350900	
3031322606	EPI_ISL_747132
3002349045	EPI_ISL_1272850
3002349861	EPI_ISL_1318336
3002651285	EPI_ISL_1711868
3031324299	EPI_ISL_1094636
3031323644	EPI_ISL_1094284
3002651279	EPI_ISL_1711956
3002349342	EPI_ISL_1272638
3002647894	EPI_ISL_1823693
3031322558	EPI_ISL_747086
3002349376	EPI_ISL_1272657
3031323725	EPI_ISL_1516314
3002649801	EPI_ISL_1516356
3002349532	
3002351960	EPI_ISL_1272953
3002347450	
3002350353	EPI_ISL_1318575
3002651092	EPI_ISL_1678328
3002650364	EPI_ISL_1528367
3031323282	EPI_ISL_903776
3002350018	EPI_ISL_1447014
3031324103	EPI_ISL_1516408
3031324114	EPI_ISL_1516420
3002650889	EPI_ISL_1823803
3031324356	EPI_ISL_1095083
3002650628	EPI_ISL_1528272
3002647693	EPI_ISL_1798415
3002648504	EPI_ISL_1823644
3031401661	EPI_ISL_1226408
3002347361	EPI_ISL_1094944
3031323909	EPI_ISL_1225886
3002347913	
3002649812	EPI_ISL_1516181
3002347487	EPI_ISL_1094562
3002347763	EPI_ISL_1095191
3002347631	EPI_ISL_1094899
3031322505	EPI_ISL_747035
3002351218	EPI_ISL_1094197
3002351247	EPI_ISL_1095344
3002348607	
3002649814	EPI_ISL_1516186
3002350045	EPI_ISL_1318376
3002650652	
3002649891	EPI_ISL_1516227
3002347494	EPI_ISL_1095128
3002350154	EPI_ISL_1446318
3031323923	EPI_ISL_1225900
3002350256	
3031323364	EPI_ISL_903594
3002349494	EPI_ISL_1272595
3002350765	EPI_ISL_1446633
3031323946	EPI_ISL_1446912
3002350066	EPI_ISL_1318349
3002650844	EPI_ISL_1678064
3002229218	EPI_ISL_1094524
3002351941	
3002649971	
3002351513	EPI_ISL_1226330
3002649938	EPI_ISL_1516299
3002651421	EPI_ISL_1711811
3002647518	EPI_ISL_1823651
3002348661	EPI_ISL_1226047
3002350049	
3002651296	EPI_ISL_1711927
3002649701	
3002649979	EPI_ISL_1528435
3002348750	EPI_ISL_1226116
3002347658	EPI_ISL_1094274
3031323544	EPI_ISL_903786
3002650378	
3002349416	EPI_ISL_1273033
3002650815	EPI_ISL_1678228
3031322791	EPI_ISL_751758
3031324108	EPI_ISL_1516403
3002347698	EPI_ISL_1095325
3002350521	EPI_ISL_1446956
3002650930	EPI_ISL_1823625
3031324355	EPI_ISL_1095086
3002351914	EPI_ISL_1447030
3002350800	EPI_ISL_1695872
3002650453	EPI_ISL_1528451
3002348136	EPI_ISL_1094417
3002350308	EPI_ISL_1446946
3002350484	EPI_ISL_1446958
3031323635	EPI_ISL_1095103
3002347472	EPI_ISL_1273060
3031323585	EPI_ISL_1094276
3002349471	EPI_ISL_1272931
3002350599	EPI_ISL_1318614
3002348191	
3002348018	EPI_ISL_1094781
3002650042	EPI_ISL_1528401
3002647830	EPI_ISL_1823658
3031323035	EPI_ISL_751648
3002350120	EPI_ISL_1446361
3002650929	EPI_ISL_1823626
3031324098	EPI_ISL_1516422
3002348842	EPI_ISL_1226188
3002650488	
3031401855	EPI_ISL_1094985
3031401694	
3002347523	EPI_ISL_1094570
3002228935	EPI_ISL_1225961
3002131610	EPI_ISL_1446798
3002650647	
3031401938	EPI_ISL_1094308
3002649911	EPI_ISL_1516320
3002650218	EPI_ISL_1528504
3002229035	
3002351459	EPI_ISL_1226289
3002651408	EPI_ISL_1711951
3002131704	EPI_ISL_1446839
3031323366	EPI_ISL_903734
3002649811	EPI_ISL_1516177
3002349006	EPI_ISL_1226281
3031323945	EPI_ISL_1446903
3031323954	EPI_ISL_1446908
3002349316	
3002348684	EPI_ISL_1226070
3031324442	EPI_ISL_1095238
3031324449	EPI_ISL_1095237
3031323424	EPI_ISL_1711793
3002348634	EPI_ISL_1226025
3002649528	
3002349479	EPI_ISL_1272917
3002651244	EPI_ISL_1711679
3002349924	EPI_ISL_1318449
3002650913	EPI_ISL_1823766
3002650906	EPI_ISL_1823771
3031324034	EPI_ISL_1225909
3002648549	
3002650868	EPI_ISL_1678031
3002348102	EPI_ISL_1094392
3002348909	EPI_ISL_1226225
3002131548	EPI_ISL_1446755
3002650597	EPI_ISL_1528336
3031323407	EPI_ISL_1711739
3031324254	EPI_ISL_1095166
3002650843	EPI_ISL_1678264
3031322934	EPI_ISL_751615
3002649742	
3002647521	EPI_ISL_1823656
3002649710	EPI_ISL_1516278
3002649537	EPI_ISL_1695917
3002647915	EPI_ISL_1798806
3002647919	EPI_ISL_1798818
3002649944	
3002349925	EPI_ISL_1318451
3002650916	EPI_ISL_1823748
3002647824	EPI_ISL_1823577
3002229025	
3002349091	
3002351210	EPI_ISL_1095067
3002349183	
3031323933	EPI_ISL_1446919
3002647656	EPI_ISL_1798439
3031324351	EPI_ISL_1169488
3002650442	
3031401797	EPI_ISL_1094983
3031323892	EPI_ISL_1446923
3002351463	EPI_ISL_1226291
3002350315	EPI_ISL_1318470
3002350849	EPI_ISL_1446684
3002350239	EPI_ISL_1446562
3002648541	EPI_ISL_1823922
3002347422	EPI_ISL_1095294
3002648479	EPI_ISL_1823634
3002347323	EPI_ISL_1094490
3002349198	EPI_ISL_1272697
3002348207	
3002650762	EPI_ISL_1678054
3002647528	EPI_ISL_1823674
3031324220	EPI_ISL_1226002
3002650897	EPI_ISL_1823804
3031401633	EPI_ISL_1446803
3002650550	EPI_ISL_1528482
3031401939	EPI_ISL_1094817
3002350487	EPI_ISL_1318319
3031401787	EPI_ISL_1095264
3031322852	
3002650226	EPI_ISL_1528411
3002349355	EPI_ISL_1272990
3002351259	EPI_ISL_1094212
3002351637	
3002349489	
3002650594	EPI_ISL_1528334
3002647634	EPI_ISL_1798360
3002650052	
3031322930	EPI_ISL_751613
3002649946	EPI_ISL_1516375
3031324368	EPI_ISL_1094804
3002650884	EPI_ISL_1678317
3002650292	
3002350048	
3002649752	
3002648073	
3002349672	EPI_ISL_1318446
3031323498	EPI_ISL_903884
3031322967	
3031323680	EPI_ISL_1094592
3002348896	EPI_ISL_1226220
3002649576	EPI_ISL_1516251
3002350142	EPI_ISL_1446427
3002650245	
3002651201	EPI_ISL_1678250
3002349018	EPI_ISL_1272946
3002648488	EPI_ISL_1824022
3002351951	EPI_ISL_1272970
3031401842	EPI_ISL_1094670
3002651177	EPI_ISL_1678266
3002349387	
3002649583	
3031323966	EPI_ISL_1711777
3031324265	
3002349929	EPI_ISL_1318462
3002650291	
3002350341	EPI_ISL_1446983
3002347460	EPI_ISL_1094381
3002350887	EPI_ISL_1446697
3002650951	EPI_ISL_1823817
3002349493	
3002648464	EPI_ISL_1823995
3002648239	EPI_ISL_1823959
3002350723	EPI_ISL_1446621
3002648516	EPI_ISL_1823856
3002348643	EPI_ISL_1226033
3002349760	EPI_ISL_1318676
3002648335	EPI_ISL_1823595
3002651299	EPI_ISL_1711930
3002350055	EPI_ISL_1446991
3002351300	EPI_ISL_1094621
3031324059	EPI_ISL_1225933
3002349077	EPI_ISL_1272689
3002347672	EPI_ISL_1094763
3002347476	EPI_ISL_1273070
3031323048	EPI_ISL_751789
3002348175	
3031323840	EPI_ISL_1446928
3002650357	EPI_ISL_1528373
3002648386	EPI_ISL_1823807
3031323692	EPI_ISL_1225875
3002347489	EPI_ISL_1094363
3002350751	EPI_ISL_1695840
3002349358	EPI_ISL_1272879
3031401935	
3002649886	EPI_ISL_1516220
3031401807	EPI_ISL_1095263
3002350030	
3002348544	
3031323918	EPI_ISL_1225895
3002228854	
3002650596	EPI_ISL_1528337
3031322904	EPI_ISL_751556
3031322903	EPI_ISL_751778
3031401752	EPI_ISL_1094437
3002648241	EPI_ISL_1823973
3002647927	EPI_ISL_1798810
3002648352	EPI_ISL_1823602
3002648344	EPI_ISL_1823596
3002647825	EPI_ISL_1823581
3031323742	EPI_ISL_1516349
3031323513	EPI_ISL_903830
3002348241	
3002651155	EPI_ISL_1678200
3002647737	EPI_ISL_1798482
3002647560	EPI_ISL_1824039
3031322739	EPI_ISL_751572
3002350535	EPI_ISL_1318351
3002347837	EPI_ISL_1094256
3002131657	EPI_ISL_1446810
3031324396	EPI_ISL_1094877
3002347691	EPI_ISL_1094347
3002348773	EPI_ISL_1226132
3002349579	EPI_ISL_1272914
3031324360	EPI_ISL_1095088
3031401821	EPI_ISL_1095279
3031401811	EPI_ISL_1095092
3002351530	EPI_ISL_1226342
3002648507	EPI_ISL_1823646
3002131540	EPI_ISL_1446768
3002348571	
3002349511	
3031323736	EPI_ISL_1516366
3031324121	EPI_ISL_1094375
3002651425	EPI_ISL_1711827
3002651025	EPI_ISL_1678216
3002650611	EPI_ISL_1528356
3031322772	EPI_ISL_751762
3002347411	EPI_ISL_1094540
3002647565	EPI_ISL_1823686
3002349905	EPI_ISL_1318551
3002348023	EPI_ISL_1094782
3002350273	EPI_ISL_1446535
3002647550	EPI_ISL_1824046
3031324417	EPI_ISL_1094313
3031323030	
3002649798	EPI_ISL_1516359
3002351501	EPI_ISL_1226319
3002351885	EPI_ISL_1272732
3002351586	EPI_ISL_1226387
3002648325	
3002229052	
3002229028	
3031323941	EPI_ISL_1446917
3002648450	EPI_ISL_1823901
3002648440	EPI_ISL_1824002
3002647644	
3002650963	EPI_ISL_1823988
3002349459	EPI_ISL_1272923
3002647547	EPI_ISL_1823958
3002650215	EPI_ISL_1528502
3031323420	EPI_ISL_1711806
3031323414	EPI_ISL_1711804
3031323463	EPI_ISL_903751
3002350645	EPI_ISL_1446573
3031324020	EPI_ISL_1711848
3002350678	
3002347602	EPI_ISL_1094837
3002350709	EPI_ISL_1695825
3002347456	EPI_ISL_1094573
3002351706	EPI_ISL_1318366
3031324344	EPI_ISL_1226010
3002648330	EPI_ISL_1823831
3002229048	
3002350311	EPI_ISL_1318477
3002651412	EPI_ISL_1711950
3002651416	EPI_ISL_1711946
3031323133	EPI_ISL_903858
3002349517	EPI_ISL_1272603
3002650832	EPI_ISL_1678077
3002229201	EPI_ISL_1094968
3002350730	EPI_ISL_1446627
3002350735	
3031323604	EPI_ISL_1094965
3002650874	EPI_ISL_1678272
3002348626	EPI_ISL_1226017
3031322940	EPI_ISL_751550
3002350345	
3031322824	EPI_ISL_751725
3002349595	EPI_ISL_1272911
3031324357	EPI_ISL_1094365
3031401789	EPI_ISL_1094980
3002351466	EPI_ISL_1226294
3002351270	EPI_ISL_1095339
3031324187	EPI_ISL_1225980
3002348593	
3002650078	EPI_ISL_1678114
3002350419	EPI_ISL_1318594
3031323557	EPI_ISL_903663
3031324200	EPI_ISL_1225990
3002131637	EPI_ISL_1446847
3031324132	EPI_ISL_1446938
3002350013	EPI_ISL_1318623
3002350879	EPI_ISL_1446651
3002647845	EPI_ISL_1823933
3031323211	EPI_ISL_1711896
3031323219	EPI_ISL_1711894
3031323808	EPI_ISL_1711902
3002349845	EPI_ISL_1318649
3002648017	EPI_ISL_1798795
3002350874	EPI_ISL_1446655
3002647854	EPI_ISL_1823932
3002347757	EPI_ISL_1095196
3002349813	EPI_ISL_1318643
3002650684	EPI_ISL_1678145
3002228940	EPI_ISL_1225965
3002348982	EPI_ISL_1226269
3002349361	EPI_ISL_1272886
3002651071	EPI_ISL_1678279
3031324192	EPI_ISL_1225984
3002351575	EPI_ISL_1226380
3002349104	
3002131535	EPI_ISL_1446766
3002349033	
3002650586	EPI_ISL_1528328
3031323949	EPI_ISL_1446907
3002349325	EPI_ISL_1272974
3002650833	EPI_ISL_1678078
3002647778	EPI_ISL_1798547
3002349933	EPI_ISL_1318461
3002647980	EPI_ISL_1798719
3002649655	
3002229064	
3002650222	
3002649713	EPI_ISL_1516311
3002350246	EPI_ISL_1446502
3002347443	EPI_ISL_1095303
3002348925	EPI_ISL_1226229
3002349519	EPI_ISL_1272612
3002648496	EPI_ISL_1823778
3031322514	EPI_ISL_747042
3031401736	EPI_ISL_1094435
3002348803	EPI_ISL_1226158
3002348802	EPI_ISL_1226157
3002351526	
3031324436	EPI_ISL_1095236
3031324447	EPI_ISL_1095239
3002349616	EPI_ISL_1272663
3002650882	EPI_ISL_1678167
3002349934	
3002651196	EPI_ISL_1678308
3002350677	
3002350095	EPI_ISL_1446287
3002650654	
3002648069	EPI_ISL_1798680
3031323118	EPI_ISL_903891
3002650279	
3002648485	EPI_ISL_1824027
3002347329	EPI_ISL_1095233
3002350275	EPI_ISL_1446519
3002649772	EPI_ISL_1516441
3031322541	EPI_ISL_747069
3002650003	EPI_ISL_1528524
3002350440	EPI_ISL_1318409
3002648573	EPI_ISL_1823782
3002649762	EPI_ISL_1516443
3031324435	EPI_ISL_1094641
3002647525	EPI_ISL_1823670
3002651379	EPI_ISL_1711836
3002350479	EPI_ISL_1446995
3002351529	EPI_ISL_1226341
3002651115	
3002229054	
3002649690	EPI_ISL_1516368
3002651032	
3002651410	
3002650519	
3031323666	EPI_ISL_1094999
3031323670	EPI_ISL_1446860
3002347679	EPI_ISL_1095020
3031401634	EPI_ISL_1446805
3002649779	
3002650548	EPI_ISL_1528485
3031322598	EPI_ISL_747124
3002347531	EPI_ISL_1094560
3002347693	EPI_ISL_1095326
3031323858	EPI_ISL_1516328
3031323759	EPI_ISL_1711764
3031324131	EPI_ISL_1446942
3031324129	EPI_ISL_1446940
3002349723	EPI_ISL_1318629
3002649877	
3031401703	EPI_ISL_1094680
3002348141	EPI_ISL_1094423
3002347547	EPI_ISL_1094961
3002647681	EPI_ISL_1798384
3031323754	EPI_ISL_1516260
3031401626	EPI_ISL_1678130
3002351476	
3002350526	EPI_ISL_1446966
3031323295	EPI_ISL_903708
3002348144	EPI_ISL_1095096
3002650468	EPI_ISL_1528459
3002350820	EPI_ISL_1446679
3002650403	
3002347832	EPI_ISL_1094432
3002350428	EPI_ISL_1318492
3002651146	EPI_ISL_1678202
3031323038	EPI_ISL_751742
3031324214	EPI_ISL_1225999
3002350665	
3002347696	EPI_ISL_1095004
3031323294	EPI_ISL_903589
3002651424	EPI_ISL_1711825
3002349867	EPI_ISL_1318333
3002350593	EPI_ISL_1318487
3002350415	
3002131668	
3002349345	EPI_ISL_1272652
3031401899	EPI_ISL_1094691
3002349127	EPI_ISL_1272934
3002349464	
3002350806	EPI_ISL_1446606
3031323173	EPI_ISL_903629
3031324314	EPI_ISL_1446941
3002651127	
3002648474	EPI_ISL_1823632
3031324101	EPI_ISL_1516411
3002347700	
3002347680	EPI_ISL_1095332
3031323658	EPI_ISL_1094996
3002648539	EPI_ISL_1823911
3031322832	EPI_ISL_751653
3031322840	EPI_ISL_751655
3031323890	EPI_ISL_1446869
3002229095	
3002347888	EPI_ISL_1094220
3031323337	EPI_ISL_1225873
3002351636	EPI_ISL_1318599
3002350689	EPI_ISL_1446566
3002648451	EPI_ISL_1823903
3002349970	
3002347886	EPI_ISL_1094943
3002347572	
3002351632	EPI_ISL_1318610
3031323348	EPI_ISL_903817
3002351280	EPI_ISL_1095051
3031322663	EPI_ISL_747175
3002350991	EPI_ISL_1446713
3002349555	
3002347868	EPI_ISL_1095180
3002351897	EPI_ISL_1272769
3002651198	EPI_ISL_1678310
3002350981	EPI_ISL_1446704
3002347591	EPI_ISL_1094506
3002349148	EPI_ISL_1272831
3002350716	EPI_ISL_1446581
3031323104	EPI_ISL_903578
3002351603	
3031322920	EPI_ISL_1233937
3002349452	
3002649532	EPI_ISL_1516294
3031322624	EPI_ISL_747149
3031323142	EPI_ISL_903801
3002649561	
3002649903	EPI_ISL_1516231
3002348228	
3002647743	EPI_ISL_1798577
3002647897	EPI_ISL_1823691
3002647707	EPI_ISL_1798557
3002348213	
3002350271	EPI_ISL_1446533
3031324430	EPI_ISL_1094254
3002350369	EPI_ISL_1447003
3002350401	EPI_ISL_1447009
3002650634	EPI_ISL_1528396
3002350448	EPI_ISL_1318418
3002347314	EPI_ISL_1094258
3002651167	EPI_ISL_1678234
3002651171	EPI_ISL_1678082
3002349455	EPI_ISL_1272926
3002647761	EPI_ISL_1798472
3031324364	EPI_ISL_1094252
3031324370	EPI_ISL_1094794
3031324287	
3002647899	EPI_ISL_1823613
3002651293	EPI_ISL_1711932
3031323168	EPI_ISL_903725
3031322955	EPI_ISL_751787
3002351588	EPI_ISL_1226389
3031324386	EPI_ISL_1094872
3002349224	EPI_ISL_1272957
3002650058	EPI_ISL_1678294
3002350357	EPI_ISL_1318548
3002348183	
3031323033	
3031324144	EPI_ISL_1094953
3031322860	EPI_ISL_751661
3002650229	EPI_ISL_1678045
3002351215	EPI_ISL_1095343
3002651413	EPI_ISL_1711948
3002348611	
3031322888	EPI_ISL_751582
3031323352	EPI_ISL_903667
